Unnamed: 0,Date,Team,Acquired,Relinquished,Notes
,2024-12-18,Hawks,,• Kobe Bufkin,surgery on right shoulder (out for season)
,2024-12-18,Hawks,,• Onyeka Okongwu,placed on IL with left knee inflammation
,2024-12-18,Nets,,• Trendon Watford,placed on IL with sore left hamstring
,2024-12-18,Raptors,,• Jakob Poeltl,placed on IL with groin injury
,2024-12-18,Spurs,• Tre Jones,,activated from IL
,2024-12-19,76ers,• Adem Bona,,activated from IL
,2024-12-19,Blazers,,• Dalano Banton,bruised left hip (DTD)
,2024-12-19,Blazers,• Deandre Ayton,,returned to lineup
,2024-12-19,Bucks,,• Damian Lillard,placed on IL with strained right calf
,2024-12-19,Bulls,,• Josh Giddey,placed on IL with sprained right ankle
,2024-12-19,Cavaliers,,• Isaac Okoro,placed on IL with sprained right shoulder
,2024-12-19,Cavaliers,• Craig Porter Jr.,,activated from IL
,2024-12-19,Cavaliers,• Jaylon Tyson,,activated from IL
,2024-12-19,Celtics,,• Sam Hauser,lower back spasms (DTD)
,2024-12-19,Celtics,,• Xavier Tillman,illness (DTD)
,2024-12-19,Clippers,• Derrick Jones Jr.,,activated from IL
,2024-12-19,Grizzlies,,• Jay Huff,placed on IL with sprained left ankle
,2024-12-19,Grizzlies,,• Marcus Smart,placed on IL with sore left shoulder
,2024-12-19,Hornets,,• Brandon Miller,placed on IL with sprained left ankle
,2024-12-19,Jazz,• Sviatoslav Mykhailiuk / Svi Mykhailiuk,,activated from IL
,2024-12-19,Kings,• Keegan Murray,,activated from IL
,2024-12-19,Kings,• Kevin Huerter,,activated from IL
,2024-12-19,Knicks,• Ariel Hukporti,,activated from IL
,2024-12-19,Mavericks,,• Kyrie Irving,placed on IL with sore right shoulder
,2024-12-19,Mavericks,,• Luka Doncic,placed on IL with bruised left heel
,2024-12-19,Mavericks,• Maximilian Kleber / Maxi Kleber,,activated from IL
,2024-12-19,Nuggets,• Christian Braun,,activated from IL
,2024-12-19,Pacers,• Ben Sheppard,,activated from IL
,2024-12-19,Pelicans,• Jordan Hawkins,,activated from IL
,2024-12-19,Pistons,,• Isaiah Stewart,placed on IL with hyperextended left knee
,2024-12-19,Pistons,• Tobias Harris,,activated from IL
,2024-12-19,Raptors,,• Davion Mitchell,placed on IL with strained right shoulder
,2024-12-19,Raptors,,• R.J. Barrett,illness (DTD)
,2024-12-19,Raptors,• Scottie Barnes,,activated from IL
,2024-12-19,Rockets,,• Tari Eason,placed on IL with lower leg injury
,2024-12-19,Spurs,• Keldon Johnson,,activated from IL
,2024-12-19,Spurs,• Zach Collins,,activated from IL
,2024-12-19,Suns,• Bradley Beal,,activated from IL
,2024-12-19,Thunder,• Ousmane Dieng,,activated from IL
,2024-12-19,Wizards,• Malcolm Brogdon,,activated from IL
,2024-12-20,76ers,• Joel Embiid,,activated from IL
,2024-12-20,Cavaliers,• Max Strus,,activated from IL
,2024-12-20,Celtics,• Xavier Tillman,,returned to lineup
,2024-12-20,Heat,,• Josh Richardson,placed on IL with heel injury
,2024-12-20,Heat,• Kel'el Ware,,activated from IL
,2024-12-20,Heat,• Nikola Jovic,,returned to lineup
,2024-12-20,Heat,• Pelle Larsson,,returned to lineup
,2024-12-20,Hornets,,• Mark Williams,placed on IL with foot injury
,2024-12-20,Mavericks,• Kyrie Irving,,activated from IL
,2024-12-20,Suns,,• Devin Booker,placed on IL with sore left groin
,2024-12-21,76ers,• Caleb Martin,,activated from IL
,2024-12-21,Bucks,,• Giannis Antetokounmpo,placed on IL with back spasms
,2024-12-21,Bulls,,• Torrey Craig,placed on IL with left Achilles injury
,2024-12-21,Bulls,• Dalen Terry,,activated from IL
,2024-12-21,Cavaliers,,• Max Strus,placed on IL with right ankle injury
,2024-12-21,Grizzlies,,• Ja Morant,placed on IL with sore lower back
,2024-12-21,Grizzlies,• Marcus Smart,,activated from IL
,2024-12-21,Hawks,,• Trae Young,placed on IL with bruised right heel
,2024-12-21,Heat,,• Jimmy Butler,stomach illness (DTD)
,2024-12-21,Jazz,,• Keyonte George,placed on IL with sprained left ankle
,2024-12-21,Kings,• Trey Lyles,,activated from IL
,2024-12-21,Magic,,• Jalen Suggs,sprained right ankle (DTD)
,2024-12-21,Nets,,• Dorian Finney-Smith,bruised left calf (DTD)
,2024-12-21,Pistons,• Jaden Ivey,,returned to lineup
,2024-12-21,Suns,,• Bol Bol,placed on IL with bruised left knee
,2024-12-21,Timberwolves,,• Luka Garza,placed on IL with sprained left ankle
,2024-12-21,Warriors,,• Draymond Green,sore left ankle (DTD)
,2024-12-22,76ers,,• Eric Gordon,placed on IL with oral surgery
,2024-12-22,Cavaliers,• Max Strus,,activated from IL
,2024-12-22,Grizzlies,,• Marcus Smart,placed on IL with right index finger injury
,2024-12-22,Grizzlies,• Ja Morant,,activated from IL
,2024-12-22,Hornets,• Mark Williams,,activated from IL
,2024-12-22,Magic,,• Moritz Wagner / Moe Wagner,placed on IL with torn ACL in knee (out for season)
,2024-12-22,Nuggets,• Dario Saric,,activated from IL
,2024-12-22,Nuggets,• Jaylin Williams (b. 2000-07-26),,activated from IL
,2024-12-22,Raptors,• Davion Mitchell,,activated from IL
,2024-12-22,Suns,,• Grayson Allen,placed on IL with concussion protocol
,2024-12-23,,,,
,2024-12-23,Blazers,,• Robert Williams III,sprained left ankle (DTD)
,2024-12-23,Blazers,• Dalano Banton,,returned to lineup
,2024-12-23,Bulls,,• Lonzo Ball,placed on IL with illness
,2024-12-23,Bulls,• Torrey Craig,,activated from IL
,2024-12-23,Cavaliers,,• Dean Wade,placed on IL with sore right knee
,2024-12-23,Celtics,,• Jayson Tatum,illness (DTD)
,2024-12-23,Celtics,• Sam Hauser,,returned to lineup
,2024-12-23,Hawks,,• Bogdan Bogdanovic,bruised left lower leg (DTD)
,2024-12-23,Hawks,• Trae Young,,activated from IL
,2024-12-23,Heat,,• Terry Rozier,left knee inflammation (DTD)
,2024-12-23,Jazz,,• John Collins (Martin),placed on IL with bruised right hip
,2024-12-23,Magic,• Jalen Suggs,,returned to lineup
,2024-12-23,Mavericks,• Luka Doncic,,activated from IL
,2024-12-23,Nets,,• Dorian Finney-Smith,placed on IL with bruised left calf
,2024-12-23,Nuggets,,• Jamal Murray,placed on IL with sprained right ankle
,2024-12-23,Raptors,,• Jamal Shead,bruised right knee (DTD)
,2024-12-23,Raptors,• R.J. Barrett,,returned to lineup
,2024-12-23,Rockets,,• Dillon Brooks,placed on IL with sore right ankle
,2024-12-23,Warriors,,• Gary Payton II,bruised left calf (DTD)
,2024-12-23,Warriors,• Draymond Green,,returned to lineup
,2024-12-23,Warriors,• Moses Moody,,activated from IL
,2024-12-23,Wizards,,• Alex Sarr,placed on IL with sore lower back
,2024-12-23,Wizards,,• Bilal Coulibaly,placed on IL with sore right groin
,2024-12-23,Wizards,• Tristan Vukcevic,,activated from IL
,2024-12-23,Bucks,• Damian Lillard,,activated from IL
,2024-12-23,Bucks,,• Damian Lillard,placed on IL with illness
,2024-12-24,76ers,,• Kenyon Martin Jr. / K.J. Martin,left foot injury (out indefinitely)
,2024-12-24,Heat,,• Dru Smith,torn Achilles tendon (out for season)
,2024-12-24,Timberwolves,,• Daishen Nix,placed on IL with sprained right ankle
,2024-12-25,76ers,,• Andre Drummond,placed on IL with left big toe injury
,2024-12-25,Bucks,,• A.J. Johnson,illness (DTD)
,2024-12-25,Bucks,,• Chris Livingston,placed on IL with illness
,2024-12-25,Celtics,,• Jrue Holiday,placed on IL with right shoulder impingement
,2024-12-25,Celtics,• Jayson Tatum,,returned to lineup
,2024-12-25,Lakers,,• D'Angelo Russell,sprained left thumb (DTD)
,2024-12-25,Mavericks,,• Luka Doncic,strained left calf (DTD)
,2024-12-25,Mavericks,• Jaden Hardy,,activated from IL
,2024-12-25,Nuggets,• Jamal Murray,,activated from IL
,2024-12-25,Thunder,,• Alex Caruso,placed on IL with left hip injury
,2024-12-25,Thunder,,• Branden Carlson,concussion protocol (DTD)
,2024-12-25,Warriors,• Gary Payton II,,returned to lineup
,2024-12-25,Wizards,,• Marvin Bagley III,sprained right knee (DTD)
,2024-12-26,Blazers,,• Dalano Banton,bruised left hip (DTD)
,2024-12-26,Bucks,,• Giannis Antetokounmpo,placed on IL with illness
,2024-12-26,Bulls,,• Ayo Dosunmu,right Achilles injury / strained right calf (out indefinitely)
,2024-12-26,Bulls,,• Matas Buzelis,placed on IL with illness
,2024-12-26,Hawks,,• Bogdan Bogdanovic,placed on IL with bruised left lower leg
,2024-12-26,Heat,• Terry Rozier,,returned to lineup
,2024-12-26,Hornets,• Brandon Miller,,activated from IL
,2024-12-26,Jazz,,• Jordan Clarkson,placed on IL with plantar fasciitis in left foot
,2024-12-26,Kings,,• Domantas Sabonis,placed on IL with illness
,2024-12-26,Mavericks,• Brandon Williams (b. 1975-02-27),,activated from IL
,2024-12-26,Nuggets,,• Aaron Gordon,placed on IL with strained right calf
,2024-12-26,Raptors,,• Ja'Kobe Walter,placed on IL with illness
,2024-12-26,Raptors,,• Jamal Shead,placed on IL with bruised right knee
,2024-12-26,Warriors,,• Gary Payton II,placed on IL with strained left calf
,2024-12-26,Warriors,,• Stephen Curry,placed on IL with knee injury
,2024-12-26,Wizards,• Alex Sarr,,activated from IL
,2024-12-26,Wizards,• Bilal Coulibaly,,activated from IL
,2024-12-27,Cavaliers,• Dean Wade,,activated from IL
,2024-12-27,Celtics,,• Kristaps Porzingis,placed on IL with ankle injury
,2024-12-27,Clippers,,• Kevin Porter Jr.,placed on IL with illness
,2024-12-27,Grizzlies,,• Santi Aldama,placed on IL with sprained left ankle
,2024-12-27,Grizzlies,• Jay Huff,,activated from IL
,2024-12-27,Magic,• Gary Harris,,activated from IL
,2024-12-27,Mavericks,,• Dereck Lively II,placed on IL with bruised left hip
,2024-12-27,Nets,,• Cameron Johnson,hip injury (DTD)
,2024-12-27,Nets,• Dorian Finney-Smith,,activated from IL
,2024-12-27,Pacers,,• Obi Toppin,placed on IL with ankle injury
,2024-12-27,Thunder,,• Cason Wallace,placed on IL with bruised left quadriceps
,2024-12-27,Thunder,,• Luguentz Dort,placed on IL with sprained right ankle
,2024-12-27,Timberwolves,• Joe Ingles,,activated from IL
,2024-12-27,Warriors,,• Draymond Green,placed on IL with back injury
,2024-12-28,Blazers,,• Robert Williams III,placed on IL with sprained left ankle
,2024-12-28,Blazers,,• Toumani Camara,sprained left foot (DTD)
,2024-12-28,Bucks,• Chris Livingston,,activated from IL
,2024-12-28,Bucks,• Damian Lillard,,activated from IL
,2024-12-28,Bulls,,• Ayo Dosunmu,placed on IL with strained right calf
,2024-12-28,Bulls,,• Jalen Smith,placed on IL with sore left ankle
,2024-12-28,Bulls,• Josh Giddey,,activated from IL
,2024-12-28,Bulls,• Lonzo Ball,,activated from IL
,2024-12-28,Bulls,• Matas Buzelis,,activated from IL
,2024-12-28,Celtics,,• Anton Watson,strained left adductor (DTD)
,2024-12-28,Grizzlies,,• Ja Morant,placed on IL with sprained right shoulder
,2024-12-28,Hawks,,• Dyson Daniels,placed on IL with illness
,2024-12-28,Hawks,,• Larry Nance Jr.,placed on IL with fractured fourth metacarpal bone in right hand
,2024-12-28,Hornets,,• Brandon Miller,sprained left ankle (DTD)
,2024-12-28,Hornets,,• Cody Martin,placed on IL with sore left knee
,2024-12-28,Hornets,,• LaMelo Ball,placed on IL with various injuries
,2024-12-28,Jazz,• Jordan Clarkson,,activated from IL
,2024-12-28,Kings,• Domantas Sabonis,,activated from IL
,2024-12-28,Lakers,,• LeBron James,placed on IL with illness
,2024-12-28,Lakers,• D'Angelo Russell,,returned to lineup
,2024-12-28,Lakers,• Jaxson Hayes,,activated from IL
,2024-12-28,Pistons,• Isaiah Stewart,,activated from IL
,2024-12-28,Warriors,,• Moses Moody,left knee injury (DTD)
,2024-12-28,Warriors,• Draymond Green,,activated from IL
,2024-12-28,Warriors,• Stephen Curry,,activated from IL
,2024-12-28,Wizards,,• Jordan Poole,placed on IL with bruised left hip
,2024-12-29,Grizzlies,,• Brandon Clarke,sore right knee (DTD)
,2024-12-29,Grizzlies,,• Zach Edey,placed on IL with concussion protocol
,2024-12-29,Hawks,• Onyeka Okongwu,,activated from IL
,2024-12-29,Heat,,• Duncan Robinson,right foot injury (DTD)
,2024-12-29,Magic,,• Anthony Black,back spasms (DTD)
,2024-12-29,Nets,• Cameron Johnson,,returned to lineup
,2024-12-29,Nets,• Cameron Thomas / Cam Thomas,,activated from IL
,2024-12-29,Raptors,,• Bruno Fernando,placed on IL with left big toe injury
,2024-12-29,Raptors,,• Davion Mitchell,placed on IL with illness
,2024-12-29,Raptors,• Bruce Brown,,activated from IL
,2024-12-29,Raptors,• Ja'Kobe Walter,,activated from IL
,2024-12-29,Raptors,• Jakob Poeltl,,activated from IL
,2024-12-29,Raptors,• Jamal Shead,,activated from IL
,2024-12-29,Rockets,,• Jae'Sean Tate,illness (DTD)
,2024-12-29,Rockets,• Dillon Brooks,,activated from IL
,2024-12-29,Thunder,• Cason Wallace,,activated from IL
,2024-12-29,Thunder,• Luguentz Dort,,activated from IL
,2024-12-29,Timberwolves,,• Rob Dillingham,placed on IL with sprained right ankle
,2024-12-29,Warriors,,• Brandin Podziemski,placed on IL with abdominal injury
,2024-12-29,Wizards,• Kyle Kuzma,,activated from IL
,2024-12-29,Clippers,• Kobe Brown,,activated from IL
,2024-12-30,76ers,,• Kyle Lowry,sore right hip (DTD)
,2024-12-30,Blazers,,• Jerami Grant,placed on IL with facial injury
,2024-12-30,Blazers,• Robert Williams III,,activated from IL
,2024-12-30,Blazers,• Toumani Camara,,returned to lineup
,2024-12-30,Bulls,,• Zach LaVine,placed on IL with sore left toe
,2024-12-30,Bulls,• Jalen Smith,,activated from IL
,2024-12-30,Clippers,• Kevin Porter Jr.,,activated from IL
,2024-12-30,Grizzlies,,• Jake LaRavia,sprained right ankle (DTD)
,2024-12-30,Jazz,• Keyonte George,,activated from IL
,2024-12-30,Kings,,• Jae Crowder,placed on IL with sore lower back
,2024-12-30,Mavericks,,• Klay Thompson,placed on IL with illness
,2024-12-30,Mavericks,,• Kyrie Irving,placed on IL with sore right shoulder
,2024-12-30,Pelicans,,• Jeremiah Robinson-Earl,sprained left ankle (DTD)
,2024-12-30,Raptors,,• R.J. Barrett,placed on IL with illness
,2024-12-30,Suns,,• Royce O'Neale,placed on IL with sprained left ankle
,2024-12-30,Warriors,• Moses Moody,,returned to lineup
,2024-12-31,Bucks,• Giannis Antetokounmpo,,activated from IL
,2024-12-31,Celtics,• Jrue Holiday,,activated from IL
,2024-12-31,Grizzlies,,• Yuki Kawamura,placed on IL with sore left shoulder
,2024-12-31,Heat,• Jimmy Butler,,returned to lineup
,2024-12-31,Lakers,,• Gabe Vincent,strained left oblique (DTD)
,2024-12-31,Lakers,• LeBron James,,activated from IL
,2024-12-31,Mavericks,• Klay Thompson,,activated from IL
,2024-12-31,Mavericks,• Kyrie Irving,,activated from IL
,2024-12-31,Nets,,• Cameron Thomas / Cam Thomas,left hamstring injury (DTD)
,2024-12-31,Pacers,• Obi Toppin,,activated from IL
,2024-12-31,Raptors,,• Gradey Dick,placed on IL with hamstring injury
,2024-12-31,Raptors,• Bruno Fernando,,activated from IL
,2024-12-31,Raptors,• Davion Mitchell,,activated from IL
,2024-12-31,Rockets,• Jae'Sean Tate,,returned to lineup
,2024-12-31,Suns,• Bol Bol,,activated from IL
,2024-12-31,Suns,• Devin Booker,,activated from IL
,2024-12-31,Timberwolves,• Daishen Nix,,activated from IL
,2024-12-31,Suns,• Grayson Allen,,activated from IL
,2024-12-31,Suns,,• Grayson Allen,placed on IL with sore left shoulder
,2025-01-01,76ers,,• Kelly Oubre Jr.,sprained left hand (DTD)
,2025-01-01,76ers,• Andre Drummond,,activated from IL
,2025-01-01,76ers,• Eric Gordon,,activated from IL
,2025-01-01,76ers,• Kyle Lowry,,returned to lineup
,2025-01-01,Bulls,,• Torrey Craig,bruised right lower leg (out indefinitely)
,2025-01-01,Bulls,• Zach LaVine,,activated from IL
,2025-01-01,Hawks,,• Jalen Johnson,sore right shoulder (DTD)
,2025-01-01,Hawks,• Dyson Daniels,,activated from IL
,2025-01-01,Heat,• Duncan Robinson,,returned to lineup
,2025-01-01,Kings,,• Keegan Murray,placed on IL with sore left ankle
,2025-01-01,Kings,• Jae Crowder,,activated from IL
,2025-01-01,Knicks,,• Jalen Brunson,tightness in right calf (DTD)
,2025-01-01,Knicks,,• Miles McBride,tightness in hamstring (DTD)
,2025-01-01,Magic,,• Anthony Black,placed on IL with back spasms
,2025-01-01,Magic,,• Trevelin Queen,placed on IL with illness
,2025-01-01,Mavericks,• Dereck Lively II,,activated from IL
,2025-01-01,Raptors,,• Bruce Brown,placed on IL with right knee injury
,2025-01-01,Raptors,• Gradey Dick,,activated from IL
,2025-01-01,Raptors,• Immanuel Quickley,,activated from IL
,2025-01-01,Wizards,• Jordan Poole,,activated from IL
,2025-01-02,76ers,,• Andre Drummond,placed on IL with sprained left toe
,2025-01-02,76ers,,• Kelly Oubre Jr.,placed on IL with sprained left hand
,2025-01-02,Blazers,• Dalano Banton,,returned to lineup
,2025-01-02,Bucks,,• A.J. Green,placed on IL with lumbar injury
,2025-01-02,Celtics,,• Jaylen Brown,strained right shoulder (DTD)
,2025-01-02,Clippers,,• James Harden,placed on IL with sore right groin
,2025-01-02,Lakers,,• Anthony Davis,sprained left ankle (DTD)
,2025-01-02,Nets,,• Noah Clowney,bruised left hip (DTD)
,2025-01-02,Nets,• Cameron Thomas / Cam Thomas,,returned to lineup
,2025-01-02,Nets,• Ziaire Williams,,activated from IL
,2025-01-02,Pelicans,,• Larry Nance Jr.,surgery on right hand to repair fractured fourth metacarpal bone (out indefinitely)
,2025-01-02,Pelicans,• Jose Alvarado,,activated from IL
,2025-01-02,Pistons,,• Jaden Ivey,fractured fibula in left leg (out indefinitely)
,2025-01-02,Raptors,• Bruce Brown,,activated from IL
,2025-01-02,Spurs,,• Jeremy Sochan,placed on IL with lower back injury
,2025-01-02,Wizards,,• Bilal Coulibaly,placed on IL with illness
,2025-01-03,76ers,• Andre Drummond,,activated from IL
,2025-01-03,Cavaliers,,• Sam Merrill,placed on IL with sprained right ankle
,2025-01-03,Celtics,,• Jaylen Brown,placed on IL with strained right shoulder
,2025-01-03,Celtics,• Kristaps Porzingis,,activated from IL
,2025-01-03,Clippers,• James Harden,,activated from IL
,2025-01-03,Grizzlies,• Brandon Clarke,,returned to lineup
,2025-01-03,Grizzlies,• Jake LaRavia,,returned to lineup
,2025-01-03,Grizzlies,• Zach Edey,,activated from IL
,2025-01-03,Hawks,• Bogdan Bogdanovic,,activated from IL
,2025-01-03,Hawks,• Jalen Johnson,,returned to lineup
,2025-01-03,Hornets,,• DaQuan Jeffries,placed on IL with thigh injury
,2025-01-03,Hornets,• Cody Martin,,activated from IL
,2025-01-03,Knicks,• Jalen Brunson,,returned to lineup
